AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ,TestCaseID,WeekDay,Special,Day Weight,Function,Defect,mWeekDay,mSpecial
ICGS,279,Pass,10/5/2016,0,11011,Sunday,0,4,login,0,4,0
ICGS,280,Pass,10/6/2016,0,11012,Monday,0,1,End to End,0,1,0
ICGS,281,Fail,10/7/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,11013,Tuesday,0,1,End to End,Functional,1,0
ICGS,282,Fail,10/8/2016,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",11014,Wednesday,0,1,Custom Badging,Data,1,0
ICGS,283,Fail,10/9/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11015,Thursday,0,1,End to End,Functional,1,0
ICGS,284,Fail,10/10/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",11016,Friday,0,3,Register,Data,3,0
ICGS,285,Fail,10/11/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11017,Saturday,0,3,End to End,Data,3,0
ICGS,286,Pass,10/12/2016,0,11018,Sunday,0,4,Cart Updation,0,4,0
ICGS,287,Pass,10/13/2016,0,11019,Monday,0,1,Tag,0,1,0
ICGS,288,Pass,10/14/2016,0,11020,Tuesday,0,1,Unsubscribe,0,1,0
ICGS,289,Fail,10/15/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",11021,Wednesday,0,1,Badging,Functional,1,0
ICGS,290,Fail,10/16/2016,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,11022,Thursday,0,1,End to End,Requirement,1,0
ICGS,291,Pass,10/17/2016,0,11023,Friday,0,3,Badging,0,3,0
ICGS,292,Pass,10/18/2016,0,11024,Saturday,0,3,Custom Badging,0,3,0
ICGS,293,Fail,10/19/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,11025,Sunday,0,4,Tag,Requirement,4,0
ICGS,294,Fail,10/20/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,11026,Monday,0,1,Custom Badging,Requirement,1,0
ICGS,295,Pass,10/21/2016,0,11027,Tuesday,0,1,Tag,0,1,0
ICGS,296,Pass,10/22/2016,0,11028,Wednesday,0,1,Register,0,1,0
ICGS,297,Pass,10/23/2016,0,11029,Thursday,0,1,Tag,0,1,0
ICGS,298,Pass,10/24/2016,0,11030,Friday,0,3,Subscribe,0,3,0
ICGS,299,Pass,10/25/2016,0,11031,Saturday,0,3,Cart Updation,0,3,0
ICGS,300,Pass,10/26/2016,0,11032,Sunday,0,4,Register,0,4,0
ICGS,301,Fail,10/27/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,11033,Monday,0,1,login,Requirement,1,0
ICGS,302,Fail,10/28/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,11034,Tuesday,0,1,login,Data,1,0
ICGS,303,Pass,10/29/2016,0,11035,Wednesday,0,1,Badging,0,1,0
ICGS,304,Fail,10/30/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11036,Thursday,Haloween,1,Tag,Requirement,1,4
ICGS,305,Fail,10/31/2016,DEV2.0|import seaborn as sns|seaborn: package not found|importing,11037,Friday,Haloween,3,Subscribe,Requirement,3,4
ICGS,306,Pass,11/1/2016,0,11038,Saturday,0,3,Badging,0,3,0
ICGS,307,Pass,11/2/2016,0,11039,Sunday,0,4,Badging,0,4,0
ICGS,308,Fail,11/3/2016,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",11040,Monday,0,1,Subscribe,Functional,1,0
ICGS,309,Pass,11/4/2016,0,11041,Tuesday,0,1,Unsubscribe,0,1,0
ICGS,310,Pass,11/5/2016,0,11042,Wednesday,0,1,Cart Updation,0,1,0
ICGS,311,Pass,11/6/2016,0,11043,Thursday,0,1,login,0,1,0
ICGS,312,Pass,11/7/2016,0,11044,Friday,0,3,Badging,0,3,0
ICGS,313,Pass,11/8/2016,0,11045,Saturday,0,3,login,0,3,0
ICGS,314,Fail,11/9/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,11046,Sunday,0,4,Register,Functional,4,0
ICGS,315,Pass,11/10/2016,0,11047,Monday,0,1,Register,0,1,0
ICGS,316,Pass,11/11/2016,0,11048,Tuesday,0,1,login,0,1,0
ICGS,317,Pass,11/12/2016,0,11049,Wednesday,0,1,Promo,0,1,0
ICGS,318,Pass,11/13/2016,0,11050,Thursday,0,1,Custom Badging,0,1,0
ICGS,319,Pass,11/14/2016,0,11051,Friday,0,3,End to End,0,3,0
ICGS,320,Pass,11/15/2016,0,11052,Saturday,0,3,Cart Updation,0,3,0
ICGS,321,Fail,11/16/2016,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,11053,Sunday,0,4,Promo,Functional,4,0
ICGS,322,Pass,11/17/2016,0,11054,Monday,0,1,Cart Updation,0,1,0
ICGS,323,Fail,11/18/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",11055,Tuesday,0,1,Register,Data,1,0
ICGS,324,Pass,11/19/2016,0,11056,Wednesday,0,1,Promo,0,1,0
ICGS,325,Pass,11/20/2016,0,11057,Thursday,0,1,Promo,0,1,0
ICGS,326,Pass,11/21/2016,0,11058,Friday,0,3,Unsubscribe,0,3,0
ICGS,327,Fail,11/22/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",11059,Saturday,0,3,Custom Badging,Environment,3,0
ICGS,328,Pass,11/23/2016,0,11060,Sunday,0,4,Tag,0,4,0
ICGS,329,Fail,11/24/2016,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",11061,Monday,0,1,Tag,Environment,1,0
ICGS,330,Pass,11/25/2016,0,11062,Tuesday,0,1,Custom Badging,0,1,0
ICGS,331,Pass,11/26/2016,0,11063,Wednesday,0,1,Unsubscribe,0,1,0
ICGS,332,Pass,11/27/2016,0,11064,Thursday,Thanksgiving Week,1,Custom Badging,0,1,6
ICGS,333,Fail,11/28/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",11065,Friday,Thanksgiving Week,3,Cart Updation,Environment,3,6
ICGS,334,Pass,11/29/2016,0,11066,Saturday,Thanksgiving Week,3,Custom Badging,0,3,6
ICGS,335,Fail,11/30/2016,UAT2.0|fun(20)|arguments undefined in function|pass by value ,11067,Sunday,Thanksgiving Week,4,Badging,Requirement,4,6
ICGS,336,Fail,12/1/2016,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,11068,Monday,Thanksgiving Week,1,Promo,Functional,1,6
ICGS,337,Fail,12/2/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,11069,Tuesday,0,1,Badging,Functional,1,0
ICGS,338,Pass,12/3/2016,0,11070,Wednesday,0,1,Promo,0,1,0
ICGS,339,Pass,12/4/2016,0,11071,Thursday,0,1,login,0,1,0
ICGS,340,Fail,12/5/2016,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,11072,Friday,0,3,Unsubscribe,Data,3,0
ICGS,341,Pass,12/6/2016,0,11073,Saturday,0,3,Subscribe,0,3,0
ICGS,342,Pass,12/7/2016,0,11074,Sunday,0,4,Register,0,4,0
ICGS,343,Fail,12/8/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11075,Monday,0,1,Promo,Requirement,1,0
ICGS,344,Fail,12/9/2016,PROD2.0|np.arange(8)|numpy array out of range|looping,11076,Tuesday,0,1,login,Functional,1,0
ICGS,345,Pass,12/10/2016,0,11077,Wednesday,0,1,Register,0,1,0
ICGS,346,Fail,12/11/2016,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,11078,Thursday,0,1,Subscribe,Functional,1,0
ICGS,347,Fail,12/12/2016,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",11079,Friday,0,3,End to End,Functional,3,0
ICGS,348,Pass,12/13/2016,0,11080,Saturday,0,3,Tag,0,3,0
ICGS,349,Fail,12/14/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,11081,Sunday,0,4,Tag,Functional,4,0
ICGS,350,Pass,12/15/2016,0,11082,Monday,0,1,Cart Updation,0,1,0
ICGS,351,Pass,12/16/2016,0,11083,Tuesday,0,1,Badging,0,1,0
ICGS,352,Pass,12/17/2016,0,11084,Wednesday,0,1,login,0,1,0
ICGS,353,Fail,12/18/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11085,Thursday,0,1,End to End,Functional,1,0
ICGS,354,Fail,12/19/2016,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",11086,Friday,0,3,Subscribe,Data,3,0
ICGS,355,Pass,12/20/2016,0,11087,Saturday,0,3,Badging,0,3,0
ICGS,356,Fail,12/21/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,11088,Sunday,0,4,Badging,Data,4,0
ICGS,357,Fail,12/22/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",11089,Monday,0,1,Register,Environment,1,0
ICGS,358,Pass,12/23/2016,0,11090,Tuesday,0,1,login,0,1,0
ICGS,359,Fail,12/24/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,11091,Wednesday,Christmas,1,Badging,Functional,1,6
ICGS,360,Fail,12/25/2016,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",11092,Thursday,Christmas,1,Custom Badging,Data,1,6
ICGS,361,Pass,12/26/2016,0,11093,Friday,0,3,Unsubscribe,0,3,0
ICGS,362,Pass,12/27/2016,0,11094,Saturday,0,3,End to End,0,3,0
ICGS,363,Fail,12/28/2016,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,11095,Sunday,0,4,Unsubscribe,Requirement,4,0
ICGS,364,Pass,12/29/2016,0,11096,Monday,0,1,Subscribe,0,1,0
ICGS,365,Pass,12/30/2016,0,11097,Tuesday,0,1,Register,0,1,0
ICGS,366,Pass,12/31/2016,0,11098,Wednesday,0,1,Register,0,1,0
COEP,1,Fail,1/1/2016,UAT2.0|import pandas as pd|package not found|importing,11099,Thursday,New Year,1,Subscribe,Environment,1,5
COEP,2,Fail,1/2/2016,DEV2.0|plt.show()|displaying graph without plotting it|plotting,11100,Friday,0,3,End to End,Environment,3,0
COEP,3,Fail,1/3/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,11101,Saturday,0,3,Promo,Requirement,3,0
COEP,4,Fail,1/4/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",11102,Sunday,0,4,Promo,Data,4,0
COEP,5,Pass,1/5/2016,0,11103,Monday,0,1,login,0,1,0
COEP,6,Pass,1/6/2016,0,11104,Tuesday,0,1,Custom Badging,0,1,0
COEP,7,Fail,1/7/2016,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",11105,Wednesday,0,1,Register,Data,1,0
COEP,8,Fail,1/8/2016,DEV2.0|import seaborn as sns|seaborn: package not found|importing,11106,Thursday,0,1,Subscribe,Functional,1,0
COEP,9,Pass,1/9/2016,0,11107,Friday,0,3,Badging,0,3,0
COEP,10,Pass,1/10/2016,0,11108,Saturday,0,3,Register,0,3,0
COEP,11,Pass,1/11/2016,0,11109,Sunday,0,4,Register,0,4,0
COEP,12,Fail,1/12/2016,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",11110,Monday,0,1,End to End,Data,1,0
COEP,13,Fail,1/13/2016,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,11111,Tuesday,0,1,Subscribe,Requirement,1,0
COEP,14,Pass,1/14/2016,0,11112,Wednesday,0,1,Cart Updation,0,1,0
COEP,15,Pass,1/15/2016,0,11113,Thursday,0,1,Register,0,1,0
COEP,16,Pass,1/16/2016,0,11114,Friday,0,3,Custom Badging,0,3,0
COEP,17,Pass,1/17/2016,0,11115,Saturday,0,3,Tag,0,3,0
COEP,18,Fail,1/18/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,11116,Sunday,0,4,Tag,Functional,4,0
COEP,19,Fail,1/19/2016,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,11117,Monday,0,1,Custom Badging,Functional,1,0
COEP,20,Pass,1/20/2016,0,11118,Tuesday,0,1,Custom Badging,0,1,0
COEP,21,Pass,1/21/2016,0,11119,Wednesday,0,1,Tag,0,1,0
COEP,22,Pass,1/22/2016,0,11120,Thursday,0,1,Cart Updation,0,1,0
COEP,23,Pass,1/23/2016,0,11121,Friday,0,3,Cart Updation,0,3,0
COEP,24,Pass,1/24/2016,0,11122,Saturday,0,3,Promo,0,3,0
COEP,25,Fail,1/25/2016,DEV2.0|plt.show()|displaying graph without plotting it|plotting,11123,Sunday,0,4,Badging,Data,4,0
COEP,26,Fail,1/26/2016,DEV2.0|plt.show()|displaying graph without plotting it|plotting,11124,Monday,0,1,Cart Updation,Functional,1,0
COEP,27,Pass,1/27/2016,0,11125,Tuesday,0,1,login,0,1,0
COEP,28,Pass,1/28/2016,0,11126,Wednesday,0,1,Tag,0,1,0
COEP,29,Pass,1/29/2016,0,11127,Thursday,0,1,Tag,0,1,0
COEP,30,Fail,1/30/2016,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,11128,Friday,0,3,Badging,Data,3,0
COEP,31,Fail,1/31/2016,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,11129,Saturday,0,3,Badging,Data,3,0
COEP,32,Pass,2/1/2016,0,11130,Sunday,0,4,Tag,0,4,0
COEP,33,Pass,2/2/2016,0,11131,Monday,0,1,Cart Updation,0,1,0
COEP,34,Fail,2/3/2016,DEV2.0|plt.show()|plt:undefined name|displaying,11132,Tuesday,0,1,Tag,Environment,1,0
COEP,35,Pass,2/4/2016,0,11133,Wednesday,0,1,Cart Updation,0,1,0
COEP,36,Fail,2/5/2016,STG2.0|for x in range(10)|List out of index [15]|looping,11134,Thursday,0,1,Cart Updation,Functional,1,0
COEP,37,Pass,2/6/2016,0,11135,Friday,0,3,Register,0,3,0
COEP,38,Pass,2/7/2016,0,11136,Saturday,0,3,End to End,0,3,0
COEP,39,Pass,2/8/2016,0,11137,Sunday,0,4,Subscribe,0,4,0
COEP,40,Pass,2/9/2016,0,11138,Monday,0,1,Subscribe,0,1,0
COEP,41,Pass,2/10/2016,0,11139,Tuesday,0,1,login,0,1,0
COEP,42,Fail,2/11/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",11140,Wednesday,0,1,Register,Functional,1,0
COEP,43,Pass,2/12/2016,0,11141,Thursday,0,1,End to End,0,1,0
COEP,44,Pass,2/13/2016,0,11142,Friday,0,3,Unsubscribe,0,3,0
COEP,45,Pass,2/14/2016,0,11143,Saturday,0,3,Tag,0,3,0
COEP,46,Pass,2/15/2016,0,11144,Sunday,0,4,Badging,0,4,0
COEP,47,Fail,2/16/2016,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",11145,Monday,0,1,Register,Environment,1,0
COEP,48,Pass,2/17/2016,0,11146,Tuesday,0,1,Custom Badging,0,1,0
COEP,49,Fail,2/18/2016,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,11147,Wednesday,0,1,Custom Badging,Environment,1,0
COEP,50,Pass,2/19/2016,0,11148,Thursday,0,1,Promo,0,1,0
COEP,51,Pass,2/20/2016,0,11149,Friday,0,3,Subscribe,0,3,0
COEP,52,Pass,2/21/2016,0,11150,Saturday,0,3,Cart Updation,0,3,0
COEP,53,Pass,2/22/2016,0,11151,Sunday,0,4,Promo,0,4,0
COEP,54,Pass,2/23/2016,0,11152,Monday,0,1,Tag,0,1,0
COEP,55,Pass,2/24/2016,0,11153,Tuesday,0,1,Cart Updation,0,1,0
COEP,56,Pass,2/25/2016,0,11154,Wednesday,0,1,Cart Updation,0,1,0
COEP,57,Pass,2/26/2016,0,11155,Thursday,0,1,Badging,0,1,0
COEP,58,Pass,2/27/2016,0,11156,Friday,0,3,Badging,0,3,0
COEP,59,Fail,2/28/2016,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,11157,Saturday,0,3,login,Environment,3,0
COEP,60,Fail,2/29/2016,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",11158,Sunday,0,4,Custom Badging,Requirement,4,0
COEP,61,Pass,3/1/2016,0,11159,Monday,0,1,End to End,0,1,0
COEP,62,Fail,3/2/2016,UAT2.0|import pandas as pd|package not found|importing,11160,Tuesday,0,1,Promo,Data,1,0
COEP,63,Fail,3/3/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,11161,Wednesday,0,1,Badging,Data,1,0
COEP,64,Fail,3/4/2016,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,11162,Thursday,0,1,Cart Updation,Requirement,1,0
COEP,65,Fail,3/5/2016,PROD2.0|import numpy as np|numpy: Package not found|importing,11163,Friday,0,3,Promo,Environment,3,0
COEP,66,Fail,3/6/2016,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,11164,Saturday,0,3,Subscribe,Environment,3,0
COEP,67,Pass,3/7/2016,0,11165,Sunday,0,4,Unsubscribe,0,4,0
COEP,68,Fail,3/8/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11166,Monday,0,1,Promo,Environment,1,0
COEP,69,Pass,3/9/2016,0,11167,Tuesday,0,1,Tag,0,1,0
COEP,70,Pass,3/10/2016,0,11168,Wednesday,0,1,Subscribe,0,1,0
COEP,71,Fail,3/11/2016,DEV2.0|plt.show()|displaying graph without plotting it|plotting,11169,Thursday,0,1,End to End,Environment,1,0
COEP,72,Fail,3/12/2016,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",11170,Friday,0,3,End to End,Functional,3,0
COEP,73,Pass,3/13/2016,0,11171,Saturday,0,3,End to End,0,3,0
COEP,74,Fail,3/14/2016,DEV2.0|plt.show()|displaying graph without plotting it|plotting,11172,Sunday,0,4,Promo,Requirement,4,0
COEP,75,Pass,3/15/2016,0,11173,Monday,0,1,Badging,0,1,0
COEP,76,Fail,3/16/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,11174,Tuesday,0,1,Cart Updation,Environment,1,0
COEP,77,Pass,3/17/2016,0,11175,Wednesday,0,1,Cart Updation,0,1,0
COEP,78,Pass,3/18/2016,0,11176,Thursday,0,1,Cart Updation,0,1,0
COEP,79,Pass,3/19/2016,0,11177,Friday,0,3,End to End,0,3,0
COEP,80,Fail,3/20/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,11178,Saturday,0,3,Cart Updation,Environment,3,0
COEP,81,Fail,3/21/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11179,Sunday,0,4,Subscribe,Data,4,0
COEP,82,Pass,3/22/2016,0,11180,Monday,0,1,login,0,1,0
COEP,83,Pass,3/23/2016,0,11181,Tuesday,0,1,Cart Updation,0,1,0
COEP,84,Fail,3/24/2016,UAT2.0|fun(20)|arguments undefined in function|pass by value ,11182,Wednesday,0,1,Custom Badging,Environment,1,0
COEP,85,Pass,3/25/2016,0,11183,Thursday,0,1,Tag,0,1,0
COEP,86,Fail,3/26/2016,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",11184,Friday,0,3,login,Data,3,0
COEP,87,Pass,3/27/2016,0,11185,Saturday,0,3,Unsubscribe,0,3,0
COEP,88,Pass,3/28/2016,0,11186,Sunday,0,4,Promo,0,4,0
COEP,89,Pass,3/29/2016,0,11187,Monday,0,1,Unsubscribe,0,1,0
COEP,90,Pass,3/30/2016,0,11188,Tuesday,0,1,Subscribe,0,1,0
COEP,91,Fail,3/31/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,11189,Wednesday,0,1,login,Data,1,0
COEP,92,Pass,4/1/2016,0,11190,Thursday,0,1,Custom Badging,0,1,0
COEP,93,Pass,4/2/2016,0,11191,Friday,0,3,Unsubscribe,0,3,0
COEP,94,Fail,4/3/2016,UAT2.0|fun(20)|arguments undefined in function|pass by value ,11192,Saturday,0,3,Cart Updation,Environment,3,0
COEP,95,Fail,4/4/2016,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",11193,Sunday,0,4,Tag,Data,4,0
COEP,96,Pass,4/5/2016,0,11194,Monday,0,1,Register,0,1,0
COEP,97,Fail,4/6/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,11195,Tuesday,0,1,Custom Badging,Functional,1,0
COEP,98,Pass,4/7/2016,0,11196,Wednesday,0,1,Register,0,1,0
COEP,99,Pass,4/8/2016,0,11197,Thursday,0,1,Unsubscribe,0,1,0
COEP,100,Fail,4/9/2016,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",11198,Friday,0,3,Promo,Environment,3,0
COEP,101,Pass,4/10/2016,0,11199,Saturday,0,3,Register,0,3,0
COEP,102,Pass,4/11/2016,0,11200,Sunday,0,4,Cart Updation,0,4,0
COEP,103,Fail,4/12/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",11201,Monday,0,1,Badging,Environment,1,0
COEP,104,Pass,4/13/2016,0,11202,Tuesday,0,1,End to End,0,1,0
COEP,105,Pass,4/14/2016,0,11203,Wednesday,0,1,Promo,0,1,0
COEP,106,Fail,4/15/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11204,Thursday,0,1,Unsubscribe,Data,1,0
COEP,107,Pass,4/16/2016,0,11205,Friday,0,3,login,0,3,0
COEP,108,Pass,4/17/2016,0,11206,Saturday,0,3,Tag,0,3,0
COEP,109,Fail,4/18/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",11207,Sunday,0,4,End to End,Data,4,0
COEP,110,Pass,4/19/2016,0,11208,Monday,0,1,Unsubscribe,0,1,0
COEP,111,Pass,4/20/2016,0,11209,Tuesday,0,1,login,0,1,0
COEP,112,Pass,4/21/2016,0,11210,Wednesday,0,1,Register,0,1,0
COEP,113,Pass,4/22/2016,0,11211,Thursday,0,1,Tag,0,1,0
COEP,114,Fail,4/23/2016,STG2.0|for i in Age|list index out of range|looping,11212,Friday,0,3,End to End,Requirement,3,0
COEP,115,Fail,4/24/2016,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",11213,Saturday,0,3,Subscribe,Requirement,3,0
COEP,116,Pass,4/25/2016,0,11214,Sunday,0,4,login,0,4,0
COEP,117,Pass,4/26/2016,0,11215,Monday,0,1,Register,0,1,0
COEP,118,Pass,4/27/2016,0,11216,Tuesday,0,1,Unsubscribe,0,1,0
COEP,119,Fail,4/28/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11217,Wednesday,0,1,Subscribe,Environment,1,0
COEP,120,Fail,4/29/2016,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",11218,Thursday,0,1,Badging,Data,1,0
COEP,121,Fail,4/30/2016,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",11219,Friday,0,3,Cart Updation,Environment,3,0
COEP,122,Pass,5/1/2016,0,11220,Saturday,0,3,End to End,0,3,0
COEP,123,Fail,5/2/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11221,Sunday,0,4,Cart Updation,Data,4,0
COEP,124,Pass,5/3/2016,0,11222,Monday,0,1,Unsubscribe,0,1,0
COEP,125,Pass,5/4/2016,0,11223,Tuesday,0,1,Subscribe,0,1,0
COEP,126,Fail,5/5/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,11224,Wednesday,0,1,Cart Updation,Data,1,0
COEP,127,Pass,5/6/2016,0,11225,Thursday,0,1,Cart Updation,0,1,0
COEP,128,Pass,5/7/2016,0,11226,Friday,0,3,Subscribe,0,3,0
COEP,129,Fail,5/8/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,11227,Saturday,0,3,Badging,Data,3,0
COEP,130,Fail,5/9/2016,PROD2.0|Not compatible with IOS 13|Update not found|Updating,11228,Sunday,0,4,Tag,Environment,4,0
COEP,131,Pass,5/10/2016,0,11229,Monday,0,1,Tag,0,1,0
COEP,132,Fail,5/11/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11230,Tuesday,0,1,Promo,Environment,1,0
COEP,133,Pass,5/12/2016,0,11231,Wednesday,0,1,Unsubscribe,0,1,0
COEP,134,Fail,5/13/2016,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",11232,Thursday,0,1,Register,Functional,1,0
COEP,135,Pass,5/14/2016,0,11233,Friday,0,3,Unsubscribe,0,3,0
COEP,136,Fail,5/15/2016,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",11234,Saturday,0,3,Tag,Environment,3,0
COEP,137,Fail,5/16/2016,DEV2.0|plt.show()|plt:undefined name|displaying,11235,Sunday,0,4,Tag,Requirement,4,0
COEP,138,Pass,5/17/2016,0,11236,Monday,0,1,Unsubscribe,0,1,0
COEP,139,Pass,5/18/2016,0,11237,Tuesday,0,1,Promo,0,1,0
COEP,140,Pass,5/19/2016,0,11238,Wednesday,0,1,Subscribe,0,1,0
COEP,141,Pass,5/20/2016,0,11239,Thursday,0,1,Promo,0,1,0
COEP,142,Pass,5/21/2016,0,11240,Friday,0,3,Tag,0,3,0
COEP,143,Pass,5/22/2016,0,11241,Saturday,0,3,login,0,3,0
COEP,144,Pass,5/23/2016,0,11242,Sunday,0,4,Custom Badging,0,4,0
COEP,145,Pass,5/24/2016,0,11243,Monday,0,1,Badging,0,1,0
COEP,146,Pass,5/25/2016,0,11244,Tuesday,0,1,Register,0,1,0
COEP,147,Pass,5/26/2016,0,11245,Wednesday,0,1,Tag,0,1,0
COEP,148,Pass,5/27/2016,0,11246,Thursday,0,1,Register,0,1,0
COEP,149,Pass,5/28/2016,0,11247,Friday,0,3,End to End,0,3,0
COEP,150,Fail,5/29/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",11248,Saturday,0,3,Custom Badging,Requirement,3,0
COEP,151,Fail,5/30/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11249,Sunday,0,4,Custom Badging,Environment,4,0
COEP,152,Pass,5/31/2016,0,11250,Monday,0,1,login,0,1,0
COEP,153,Fail,6/1/2016,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,11251,Tuesday,0,1,Cart Updation,Functional,1,0
COEP,154,Pass,6/2/2016,0,11252,Wednesday,0,1,Promo,0,1,0
COEP,155,Pass,6/3/2016,0,11253,Thursday,0,1,Cart Updation,0,1,0
COEP,156,Fail,6/4/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",11254,Friday,0,3,End to End,Requirement,3,0
COEP,157,Pass,6/5/2016,0,11255,Saturday,0,3,Register,0,3,0
COEP,158,Pass,6/6/2016,0,11256,Sunday,0,4,End to End,0,4,0
COEP,159,Pass,6/7/2016,0,11257,Monday,0,1,Tag,0,1,0
COEP,160,Fail,6/8/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",11258,Tuesday,0,1,Unsubscribe,Data,1,0
COEP,161,Fail,6/9/2016,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",11259,Wednesday,0,1,Tag,Functional,1,0
COEP,162,Pass,6/10/2016,0,11260,Thursday,0,1,Subscribe,0,1,0
COEP,163,Pass,6/11/2016,0,11261,Friday,0,3,Custom Badging,0,3,0
COEP,164,Fail,6/12/2016,UAT2.0|fun(20)|arguments undefined in function|pass by value ,11262,Saturday,0,3,Unsubscribe,Functional,3,0
COEP,165,Pass,6/13/2016,0,11263,Sunday,0,4,Custom Badging,0,4,0
COEP,166,Pass,6/14/2016,0,11264,Monday,0,1,Badging,0,1,0
